Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
14,G,2,intergenic_249,BsaI,Payload_2,Tag_79,Tag_103,,,,,,Y,Y,,,1.469,11.66972,0.3365001815330053,6.35639,true,true,true,true,true,true,true,true,true,true
14,H,2,SMU_1112c,BbsI,Payload_3,Tag_40,Tag_102,SMu1015,24379544,SMU.1112c,VIMSS295847,1028423,Y,Y,Y,N,1.628,10.66972,0.35297838312930563,6.31639,true,true,true,true,true,true,true,true,true,true
14,A,3,intergenic_250,BsaI,Payload_2,Tag_27,Tag_80,,,,,,Y,Y,,,1.675,10.33667,0.35457065563190304,6.12639,true,true,true,true,true,true,true,true,true,true
14,B,3,SMU_1113,BbsI,Payload_3,Tag_48,Tag_49,,,,,,Y,Y,Y,N,1.817,10.33667,0.4429748911476339,6.67639,true,true,true,true,true,true,true,true,true,true
14,C,3,SMU_1114,BsaI,Payload_1,Tag_110,Tag_134,,,,,,Y,N,N,?,0.118,23.67,2.868752482453359e-23,1.33639,true,false,false,true,false,false,false,false,false,false
14,D,3,SMU_1115,BsaI,Payload_2,Tag_30,Tag_87,SMu1018,24379547,SMU.1115,VIMSS295850,1028428,N,N,N,Y,0.11,22.00333,3.1679293092322375e-26,1.33639,false,false,false,true,false,false,false,false,false,false
14,E,3,SMU_1116c,BsaI,Payload_1,Tag_16,Tag_107,SMu1019,24379548,SMU.1116c,VIMSS295851,1028432,Y,Y,Y,N,1.666,10.66972,0.3450984432457638,6.57639,true,true,true,true,true,true,true,true,true,true
14,F,3,SMU_1117,BsaI,Payload_1,Tag_50,Tag_176,,,,,,Y,Y,Y,N,1.793,10.66972,0.40547985905398903,6.74639,true,true,true,true,true,true,true,true,true,true
14,G,3,intergenic_251,BsaI,Payload_2,Tag_128,Tag_172,,,,,,Y,Y,,,1.588,11.00306,0.345228299565968,6.17639,true,true,true,true,true,true,true,true,true,true
14,H,3,SMU_1118c,BsaI,Payload_1,Tag_14,Tag_152,SMu1021,24379550,SMU.1118c,VIMSS295853,1028430,Y,Y,Y,N,1.822,11.33639,0.3252762933992073,7.29639,true,true,true,true,true,true,true,true,true,true
14,A,4,SMU_1119c,BsaI,Payload_1,Tag_60,Tag_135,SMu1022,24379551,SMU.1119c,VIMSS295854,1028435,Y,Y,Y,N,1.449,11.33639,0.3207836703621617,6.16639,true,true,true,true,true,true,true,true,true,true
14,B,4,SMU_1120,BsaI,Payload_1,Tag_82,Tag_128,,,,,,N,Y,Y,N,1.582,10.66972,0.32583003996520365,6.14639,false,true,true,true,true,true,false,true,true,true
14,C,4,SMU_1121c,BsaI,Payload_1,Tag_57,Tag_144,SMu1024,24379553,SMU.1121c,VIMSS295856,1028433,Y,Y,Y,N,1.411,12.00306,0.2942347293452525,6.36639,true,true,true,true,true,true,true,true,true,true
14,D,4,SMU_1122,BsaI,Payload_1,Tag_165,Tag_182,,,,,,Y,Y,N,?,1.446,12.00306,0.3610945034387125,6.44639,true,true,true,true,true,true,true,true,true,true
14,E,4,SMU_1123,BsaI,Payload_1,Tag_15,Tag_130,,,,,,Y,Y,N,?,1.408,12.00306,0.3358414243178967,6.60639,true,true,true,true,true,true,true,true,true,true
14,F,4,SMU_1124,BsaI,Payload_1,Tag_92,Tag_154,,,,,,Y,Y,N,Y,1.562,12.00306,0.3569965073678473,6.33639,true,true,true,true,true,true,true,true,true,true
14,G,4,SMU_1125c,BsaI,Payload_1,Tag_93,Tag_142,SMu1028,24379557,SMU.1125c,VIMSS295860,1028439,Y,Y,N,Y,1.628,12.66972,0.32673287068219614,7.05639,true,true,true,true,true,true,true,true,true,true
14,H,4,SMU_1126,BsaI,Payload_2,Tag_81,Tag_186,SMu1029,24379558,SMU.1126,VIMSS295861,1029377,N,N,N,Y,0.114,2.67,-6.727401490893354e-16,1.33639,false,false,false,false,false,false,false,false,false,false
14,A,5,SMU_1127,BsaI,Payload_2,Tag_122,Tag_132,SMu1030,347750433,SMU.1127,VIMSS295862,1029483,Y,Y,N,?,1.549,10.33667,0.3149812621536825,5.99639,true,true,true,true,true,true,true,true,true,true
14,B,5,SMU_1128,BsaI,Payload_1,Tag_42,Tag_145,,,,,,Y,Y,Y,N,1.626,10.33667,0.34579495468588206,6.44639,true,true,true,true,true,true,true,true,true,true
14,C,5,SMU_1129,BsaI,Payload_1,Tag_70,Tag_155,,,,,,Y,Y,Y,N,1.315,8.33639,0.3194815339184756,6.44639,true,true,true,true,true,true,true,true,true,true
14,D,5,SMU_1131c,BsaI,Payload_1,Tag_147,Tag_181,SMu1033,24379562,SMU.1131c,VIMSS295865,1028440,Y,Y,N,Y,1.354,12.00306,0.30026802887933873,6.27639,true,true,true,true,true,true,true,true,true,true
14,E,5,intergenic_252,BsaI,Payload_2,Tag_109,Tag_129,,,,,,Y,Y,,,1.535,11.66972,0.3309715364825917,6.27639,true,true,true,true,true,true,true,true,true,true
14,F,5,SMU_1132,BsaI,Payload_1,Tag_1,Tag_158,,,,,,Y,Y,Y,N,1.327,10.00333,0.23928156326388805,6.86639,true,true,true,true,true,true,true,true,true,true
14,G,5,SMU_1133,BsaI,Payload_1,Tag_9,Tag_139,,,,,,Y,Y,Y,N,1.376,9.33667,0.2851706378147717,7.10639,true,true,true,true,true,true,true,true,true,true
14,H,5,SMU_1134c,BsaI,Payload_1,Tag_32,Tag_145,SMu1036,24379565,SMU.1134c,VIMSS295868,1029559,N,N,N,Y,0.11,2.67,-1.88082445524166e-22,1.33639,false,false,false,false,false,false,false,false,false,false
14,A,6,SMU_1135,BsaI,Payload_1,Tag_149,Tag_191,,,,,,N,N,N,Y,0.104,2.67,-1.1622219911768749e-22,1.33639,false,false,false,false,false,false,false,false,false,false
14,B,6,SMU_1136,BsaI,Payload_1,Tag_107,Tag_182,,,,,,N,N,N,Y,0.106,2.67,1.3286032088148765e-27,1.33639,false,false,false,false,false,false,false,false,false,false
14,C,6,SMU_1137,BsaI,Payload_1,Tag_50,Tag_143,,,,,,N,N,N,Y,0.107,15.33639,9.796928485202842e-27,1.33639,false,false,false,true,false,false,false,false,false,false
14,D,6,SMU_1138,BsaI,Payload_1,Tag_106,Tag_136,,,,,,N,N,N,?,0.105,23.67,8.6363915252195e-22,1.33639,false,false,false,true,false,false,false,false,false,false
14,E,6,SMU_1139c,BbsI,Payload_3,Tag_13,Tag_186,SMu1041,24379570,SMU.1139c,VIMSS295873,1028448,Y,Y,N,?,1.563,11.66972,0.33728574961102664,6.63639,true,true,true,true,true,true,true,true,true,true
14,F,6,SMU_1140c,BsaI,Payload_1,Tag_101,Tag_159,SMu1042,24379571,SMU.1140c,VIMSS295874,1028447,Y,Y,N,?,1.31,8.67,0.3058108700736461,6.42639,true,true,true,true,true,true,true,true,true,true
14,G,6,SMU_1141c,BsaI,Payload_1,Tag_88,Tag_111,SMu1043,24379572,SMU.1141c,VIMSS295875,1028453,Y,Y,Y,N,1.604,12.33639,0.3181463234051082,6.85639,true,true,true,true,true,true,true,true,true,true
14,H,6,SMU_1142c,BsaI,Payload_1,Tag_103,Tag_175,SMu1044,24379573,SMU.1142c,VIMSS295876,1029353,N,N,N,Y,0.109,2.67,-2.4464998280095115e-19,1.33639,false,false,false,false,false,false,false,false,false,false
14,A,7,SMU_1143c,BsaI,Payload_1,Tag_42,Tag_174,SMu1045,24379574,SMU.1143c,VIMSS295877,1029256,N,N,N,?,0.101,2.67,1.346003130400731e-19,1.33639,false,false,false,false,false,false,false,false,false,false
14,B,7,SMU_1144,BsaI,Payload_1,Tag_45,Tag_75,,,,,,Y,Y,N,Y,1.603,11.33639,0.29368067873330705,7.58639,true,true,true,true,true,true,true,true,true,true
14,C,7,SMU_1145c,BsaI,Payload_1,Tag_152,Tag_175,SMu1047,24379576,SMU.1145c,VIMSS295879,1028452,Y,Y,Y,N,1.451,11.66972,0.35480355651396156,6.20639,true,true,true,true,true,true,true,true,true,true
14,D,7,SMU_1146c,BsaI,Payload_1,Tag_35,Tag_43,SMu1048,24379577,SMU.1146c,VIMSS295880,1028455,Y,Y,Y,N,1.378,12.00306,0.33050708846467475,6.35639,true,true,true,true,true,true,true,true,true,true
14,E,7,SMU_1147c,BsaI,Payload_1,Tag_4,Tag_125,SMu1049,24379578,SMU.1147c,VIMSS295881,1028457,Y,Y,N,?,1.323,8.67,0.34060599112934575,6.39639,true,true,true,true,true,true,true,true,true,true
14,F,7,SMU_1148,BsaI,Payload_2,Tag_127,Tag_187,SMu1050,24379579,SMU.1148,VIMSS295882,1028422,Y,Y,Y,N,1.328,8.67,0.3075572599371184,6.28639,true,true,true,true,true,true,true,true,true,true
14,G,7,SMU_1149,BsmBI/Esp3I,Payload_6,Tag_50,Tag_125,SMu1051,24379580,SMU.1149,VIMSS295883,1028419,Y,Y,N,?,1.457,12.00306,0.3433462517751459,6.26639,true,true,true,true,true,true,true,true,true,true
14,H,7,SMU_1150,BsaI,Payload_2,Tag_45,Tag_158,SMu1052,24379581,SMU.1150,VIMSS295884,1028458,Y,Y,N,?,1.539,11.33639,0.3204839923900189,6.43639,true,true,true,true,true,true,true,true,true,true
14,A,8,SMU_1151c,BsaI,Payload_1,Tag_79,Tag_123,SMu1053,24379582,SMU.1151c,VIMSS295885,1028456,Y,Y,Y,N,1.346,11.66972,0.31331475342825477,6.12639,true,true,true,true,true,true,true,true,true,true
14,B,8,SMU_1152c,BsaI,Payload_1,Tag_135,Tag_166,SMu1054,24379583,SMU.1152c,VIMSS295886,1028451,Y,Y,Y,N,1.335,11.00306,0.331295178199473,6.26639,true,true,true,true,true,true,true,true,true,true
14,C,8,SMU_1153c,BsaI,Payload_1,Tag_84,Tag_132,SMu1055,24379584,SMU.1153c,VIMSS295887,1028461,Y,Y,Y,N,1.432,11.33639,0.32370344083422115,6.37639,true,true,true,true,true,true,true,true,true,true
14,D,8,intergenic_253,BsmBI/Esp3I,Payload_6,Tag_58,Tag_175,,,,,,Y,Y,,,1.328,8.33639,0.3304725347437789,6.53639,true,true,true,true,true,true,true,true,true,true
14,E,8,SMU_1154c,BsmBI/Esp3I,Payload_5,Tag_19,Tag_121,SMu1056,24379585,SMU.1154c,VIMSS295888,1028460,Y,Y,Y,N,1.362,8.67,0.30532101092144087,6.36639,true,true,true,true,true,true,true,true,true,true
14,F,8,SMU_1155,PaqCI,Payload_8,Tag_66,Tag_134,SMu1057,24379586,SMU.1155,VIMSS295889,1028459,Y,Y,N,Y,1.378,12.33639,0.3265323923671838,6.41639,true,true,true,true,true,true,true,true,true,true
14,G,8,SMU_1156c,BsaI,Payload_1,Tag_50,Tag_146,SMu1058,24379587,SMU.1156c,VIMSS295890,1028464,Y,Y,N,Y,1.713,12.66972,0.32906860496534396,7.10639,true,true,true,true,true,true,true,true,true,true
14,H,8,intergenic_254,PaqCI,Payload_8,Tag_23,Tag_160,,,,,,Y,Y,,,1.597,11.33639,0.3154594168074867,6.62639,true,true,true,true,true,true,true,true,true,true
14,A,9,SMU_1157c,BsaI,Payload_1,Tag_132,Tag_136,SMu1059,24379588,SMU.1157c,VIMSS295891,1028476,Y,Y,Y,N,1.415,11.33639,0.3047639887660454,6.26639,true,true,true,true,true,true,true,true,true,true
14,B,9,SMU_1158c,BbsI,Payload_3,Tag_1,Tag_133,SMu1060,24379589,SMU.1158c,VIMSS295892,1029555,Y,Y,Y,N,1.504,12.00306,0.3204940958164746,6.70639,true,true,true,true,true,true,true,true,true,true
14,C,9,SMU_1159c,BsmBI/Esp3I,Payload_5,Tag_62,Tag_144,SMu1061,24379590,SMU.1159c,VIMSS295893,1028465,Y,Y,Y,N,1.746,12.00306,0.3317172277621047,7.20639,true,true,true,true,true,true,true,true,true,true
14,D,9,SMU_1160c,BbsI,Payload_3,Tag_110,Tag_188,SMu1062,24379591,SMU.1160c,VIMSS295894,1028463,Y,Y,Y,N,1.404,12.33639,0.3247550571592638,6.51639,true,true,true,true,true,true,true,true,true,true
14,E,9,SMU_1161c,BsaI,Payload_1,Tag_8,Tag_51,SMu1063,24379592,SMU.1161c,VIMSS295895,1028462,Y,Y,Y,N,1.375,12.33639,0.32771077617953115,6.63639,true,true,true,true,true,true,true,true,true,true
14,F,9,intergenic_255,BsaI,Payload_2,Tag_62,Tag_82,,,,,,Y,Y,,,1.42,12.00306,0.31704024242548023,6.52639,true,true,true,true,true,true,true,true,true,true
14,G,9,SMU_1163c,BsaI,Payload_1,Tag_46,Tag_190,SMu1064,24379593,SMU.1163c,VIMSS295896,1028468,Y,Y,N,?,1.795,11.00306,0.36833952679844506,6.45639,true,true,true,true,true,true,true,true,true,true
14,H,9,SMU_1164c,BbsI,Payload_3,Tag_15,Tag_49,SMu1065,24379594,SMU.1164c,VIMSS295897,1028467,Y,Y,Y,N,1.763,12.00306,0.33896828500521314,7.07639,true,true,true,true,true,true,true,true,true,true
14,A,10,SMU_1165c,BbsI,Payload_3,Tag_167,Tag_188,SMu1066,24379595,SMU.1165c,VIMSS295898,1028466,N,Y,Y,N,1.552,12.00306,0.3268644068384756,6.36639,false,true,true,true,true,true,false,true,true,true
14,B,10,SMU_1166c,BsaI,Payload_1,Tag_32,Tag_98,SMu1067,24379596,SMU.1166c,VIMSS295899,1028472,Y,Y,Y,N,1.462,12.00306,0.32387618377726807,6.42639,true,true,true,true,true,true,true,true,true,true
14,C,10,SMU_1167c,BsaI,Payload_1,Tag_45,Tag_119,SMu1068,24379597,SMU.1167c,VIMSS295900,1028471,Y,Y,Y,N,1.26,8.33639,0.32981375191452594,6.16639,true,true,true,true,true,true,true,true,true,true
14,D,10,SMU_1168,BsaI,Payload_2,Tag_24,Tag_154,SMu1069,24379598,SMU.1168,VIMSS295901,1028469,Y,Y,Y,N,1.381,12.33639,0.3226800955469082,6.43639,true,true,true,true,true,true,true,true,true,true
14,E,10,SMU_1169c,BsaI,Payload_1,Tag_126,Tag_183,SMu1070,24379599,SMU.1169c,VIMSS295902,1028478,Y,Y,Y,N,1.542,12.00306,0.3408210970270461,6.53639,true,true,true,true,true,true,true,true,true,true
14,F,10,SMU_1170,BsaI,Payload_1,Tag_31,Tag_100,,,,,,Y,Y,Y,N,1.486,12.00306,0.3287206239516732,6.63639,true,true,true,true,true,true,true,true,true,true
14,G,10,SMU_1171c,BsaI,Payload_1,Tag_5,Tag_188,SMu1072,24379601,SMU.1171c,VIMSS295904,1028473,Y,Y,Y,N,1.705,12.00306,0.34024143434196064,6.76639,true,true,true,true,true,true,true,true,true,true
14,H,10,SMU_1172c,BsaI,Payload_1,Tag_17,Tag_44,SMu1073,24379602,SMU.1172c,VIMSS295905,1028481,Y,Y,Y,N,1.652,11.66972,0.32726201663462184,6.60639,true,true,true,true,true,true,true,true,true,true
14,A,11,SMU_1173,BsaI,Payload_1,Tag_58,Tag_174,,,,,,Y,Y,Y,N,1.754,11.33639,0.35572710297967025,6.78639,true,true,true,true,true,true,true,true,true,true
14,B,11,intergenic_256,BsaI,Payload_2,Tag_70,Tag_124,,,,,,Y,Y,,,1.671,11.66972,0.3301747387739584,6.82639,true,true,true,true,true,true,true,true,true,true
14,C,11,SMU_1174,BbsI,Payload_3,Tag_74,Tag_180,,,,,,Y,Y,Y,N,1.056,23.00306,0.18210689389408502,8.33639,true,true,true,true,true,true,true,true,true,true
14,D,11,intergenic_257,BsaI,Payload_2,Tag_91,Tag_122,,,,,,Y,Y,,,1.322,17.67,0.1278546847874239,11.03639,true,true,true,true,true,true,true,true,true,true
14,E,11,SMU_1175,BsmBI/Esp3I,Payload_6,Tag_79,Tag_145,SMu1076,24379605,SMU.1175,VIMSS295908,1028484,Y,Y,Y,N,1.641,12.00306,0.28686143325615676,6.96639,true,true,true,true,true,true,true,true,true,true
14,F,11,SMU_1176,BsaI,Payload_2,Tag_82,Tag_96,SMu1077,24379606,SMU.1176,VIMSS295909,1028475,Y,Y,N,?,1.498,13.00333,0.3180686272620483,7.11639,true,true,true,true,true,true,true,true,true,true
14,G,11,SMU_1177c,BsaI,Payload_1,Tag_142,Tag_178,SMu1078,24379607,SMU.1177c,VIMSS295910,1028449,Y,Y,N,?,1.457,10.00333,0.28624350827021106,6.70639,true,true,true,true,true,true,true,true,true,true
14,H,11,SMU_1178c,BsaI,Payload_1,Tag_173,Tag_188,SMu1079,24379608,SMU.1178c,VIMSS295911,1028485,Y,Y,Y,N,1.58,12.00306,0.3252693720085089,7.38639,true,true,true,true,true,true,true,true,true,true
14,A,12,SMU_1179c,BsaI,Payload_1,Tag_70,Tag_83,SMu1080,24379609,SMU.1179c,VIMSS295912,1029561,Y,Y,N,?,1.328,17.00333,0.31022172340661286,6.63639,true,true,true,true,true,true,true,true,true,true
14,B,12,SMU_1180,BsaI,Payload_1,Tag_78,Tag_87,,,,,,Y,Y,Y,N,1.804,13.00333,0.3014591365477115,7.90639,true,true,true,true,true,true,true,true,true,true
14,C,12,SMU_1182,BsaI,Payload_1,Tag_23,Tag_186,,,,,,Y,Y,Y,N,1.348,11.66972,0.3333723565568978,6.48639,true,true,true,true,true,true,true,true,true,true
14,D,12,SMU_1183,BsmBI/Esp3I,Payload_5,Tag_104,Tag_115,,,,,,Y,Y,Y,N,1.29,12.00306,0.25421916880634027,6.59639,true,true,true,true,true,true,true,true,true,true
14,E,12,SMU_1184c,BsmBI/Esp3I,Payload_5,Tag_45,Tag_153,SMu1084,24379613,SMU.1184c,VIMSS295916,1028486,Y,Y,N,?,1.631,12.33639,0.3248883862939901,7.02639,true,true,true,true,true,true,true,true,true,true
14,F,12,SMU_1185,BsaI,Payload_1,Tag_149,Tag_153,,,,,,Y,Y,Y,N,1.649,12.00306,0.32653140599920016,6.68639,true,true,true,true,true,true,true,true,true,true
14,G,12,intergenic_258,BsaI,Payload_2,Tag_26,Tag_182,,,,,,Y,Y,,,1.641,12.66972,0.32540171243630023,7.06639,true,true,true,true,true,true,true,true,true,true
14,H,12,SMU_1187,BsaI,Payload_1,Tag_2,Tag_190,,,,,,Y,N,N,?,0.105,8.33639,-9.850391413234696e-23,1.33639,true,false,false,true,false,false,false,false,false,false
15,A,1,SMU_1188,BsaI,Payload_1,Tag_2,Tag_32,,,,,,Y,Y,N,?,1.806,11.67028,0.33446083274370025,6.74667,true,true,true,true,true,true,true,true,true,true
15,B,1,SMU_1189c,BsaI,Payload_1,Tag_152,Tag_168,SMu1088,24379617,SMU.1189c,VIMSS295920,1028495,Y,Y,N,?,1.769,10.33667,0.34195952599572355,6.79667,true,true,true,true,true,true,true,true,true,true
15,C,1,intergenic_259,BsaI,Payload_2,Tag_131,Tag_152,,,,,,Y,Y,,,1.8,11.33667,0.38197137466384784,6.79667,true,true,true,true,true,true,true,true,true,true
15,D,1,SMU_1190,BsaI,Payload_1,Tag_62,Tag_136,,,,,,N,N,N,Y,0.109,23.67,-2.166557739112648e-22,1.33667,false,false,false,true,false,false,false,false,false,false
15,E,1,SMU_1191,BsaI,Payload_1,Tag_47,Tag_124,,,,,,N,N,N,Y,0.111,23.67,-3.4400411059728153e-25,1.33667,false,false,false,true,false,false,false,false,false,false
15,F,1,SMU_1192,BsaI,Payload_1,Tag_41,Tag_93,,,,,,N,N,N,Y,0.11,1.67,-2.005108161003033e-22,1.33667,false,false,false,false,false,false,false,false,false,false
15,G,1,SMU_1193,BsaI,Payload_2,Tag_137,Tag_182,SMu1092,24379621,SMU.1193,VIMSS295924,1028529,Y,Y,Y,N,1.806,11.67028,0.33142360032958756,6.76667,true,true,true,true,true,true,true,true,true,true
15,H,1,SMU_1194,BsaI,Payload_2,Tag_47,Tag_75,SMu1093,24379622,SMU.1194,VIMSS295925,1028513,Y,Y,Y,N,1.793,11.67028,0.29809549394004975,7.61667,true,true,true,true,true,true,true,true,true,true
15,A,2,SMU_1195,BsaI,Payload_2,Tag_133,Tag_143,SMu1094,24379623,SMU.1195,VIMSS295926,1028499,Y,Y,Y,N,1.712,12.00333,0.33172130129641303,6.91667,true,true,true,true,true,true,true,true,true,true
15,B,2,SMU_1196c,BsmBI/Esp3I,Payload_5,Tag_16,Tag_171,SMu1095,24379624,SMU.1196c,VIMSS295927,1028497,Y,Y,N,?,1.779,11.67028,0.35582639444149133,6.80667,true,true,true,true,true,true,true,true,true,true
15,C,2,intergenic_260,BsaI,Payload_2,Tag_11,Tag_130,,,,,,Y,N,,,0.131,24.00333,0.0002873787617698707,23.66667,true,false,false,true,false,false,false,false,false,false
15,D,2,SMU_1197,BbsI,Payload_4,Tag_20,Tag_87,SMu1096,24379625,SMU.1197,VIMSS295928,1028496,Y,Y,N,Y,1.853,11.67028,0.31606727111832256,7.86667,true,true,true,true,true,true,true,true,true,true
15,E,2,intergenic_261,BbsI,Payload_4,Tag_127,Tag_176,,,,,,Y,Y,,,1.797,11.67028,0.35058030218784264,6.73667,true,true,true,true,true,true,true,true,true,true
15,F,2,SMU_1200,BsaI,Payload_1,Tag_54,Tag_66,,,,,,N,N,N,?,0.118,23.67,9.96053893004518e-28,1.33667,false,false,false,true,false,false,false,false,false,false
15,G,2,SMU_1201c,BsaI,Payload_1,Tag_133,Tag_158,SMu1098,24379627,SMU.1201c,VIMSS295930,1028502,Y,Y,Y,N,1.652,23.67,0.25545561458062865,8.19667,true,true,true,true,true,true,true,true,true,true
15,H,2,SMU_1203,BsaI,Payload_1,Tag_7,Tag_35,,,,,,Y,Y,Y,N,1.691,12.00333,0.2798460789156549,6.82667,true,true,true,true,true,true,true,true,true,true
15,A,3,intergenic_262,BsaI,Payload_2,Tag_84,Tag_177,,,,,,Y,Y,,,1.715,13.33694,0.2612821932217593,7.63667,true,true,true,true,true,true,true,true,true,true
15,B,3,SMU_1204,BbsI,Payload_3,Tag_95,Tag_191,,,,,,Y,N,N,Y,0.109,2.00333,4.583251668206938e-25,1.33667,true,false,false,false,false,false,false,false,false,false
15,C,3,SMU_1205c,BbsI,Payload_3,Tag_18,Tag_64,SMu1101,24379630,SMU.1205c,VIMSS295933,1028501,N,Y,Y,N,1.164,23.67,0.24481484062344425,7.21667,false,true,true,true,true,true,false,true,true,true
15,D,3,SMU_1206c,BsaI,Payload_1,Tag_48,Tag_142,SMu1102,24379631,SMU.1206c,VIMSS295934,1028500,Y,N,Y,N,0.12,23.67,3.985222346391588e-22,1.33667,true,false,false,true,false,false,false,false,false,false
15,E,3,SMU_1207,BsaI,Payload_1,Tag_68,Tag_171,,,,,,Y,Y,Y,N,1.33,8.67,0.29589908703230083,6.75667,true,true,true,true,true,true,true,true,true,true
15,F,3,SMU_1208c,BsaI,Payload_1,Tag_78,Tag_147,SMu1104,24379633,SMU.1208c,VIMSS295936,1029349,Y,Y,Y,N,1.89,10.67,0.32395249623368283,6.68667,true,true,true,true,true,true,true,true,true,true
15,G,3,intergenic_263,BsaI,Payload_2,Tag_2,Tag_162,,,,,,Y,Y,,,1.82,11.00361,0.36391221634975224,6.76667,true,true,true,true,true,true,true,true,true,true
15,H,3,SMU_1209c,BsaI,Payload_1,Tag_95,Tag_147,SMu1105,24379634,SMU.1209c,VIMSS295937,1029357,Y,Y,Y,N,1.196,23.67,0.20828144792422823,7.42667,true,true,true,true,true,true,true,true,true,true
15,A,4,SMU_1210,BsaI,Payload_1,Tag_36,Tag_129,,,,,,N,N,N,Y,0.105,2.00333,7.137589896211542e-14,1.33667,false,false,false,false,false,false,false,false,false,false
15,B,4,SMU_1211,BsaI,Payload_2,Tag_64,Tag_130,SMu1107,24379636,SMU.1211,VIMSS295939,1028505,N,N,N,Y,0.123,2.00333,-6.020535566760917e-21,1.33667,false,false,false,false,false,false,false,false,false,false
15,C,4,SMU_1213c,BbsI,Payload_3,Tag_74,Tag_130,SMu1108,24379637,SMU.1213c,VIMSS295940,1028504,Y,Y,N,?,1.741,11.33667,0.32454511332909686,7.19667,true,true,true,true,true,true,true,true,true,true
15,D,4,SMU_1214,BsaI,Payload_1,Tag_16,Tag_164,,,,,,Y,Y,Y,N,1.668,12.67,0.3961479514107429,7.37667,true,true,true,true,true,true,true,true,true,true
15,E,4,SMU_1215,BsaI,Payload_1,Tag_50,Tag_155,,,,,,Y,Y,N,?,1.773,11.33667,0.3535872854210945,6.95667,true,true,true,true,true,true,true,true,true,true
15,F,4,SMU_1216c,BsaI,Payload_1,Tag_40,Tag_115,SMu1111,24379640,SMU.1216c,VIMSS295943,1029379,Y,Y,Y,N,1.522,12.00333,0.33736922663786073,6.97667,true,true,true,true,true,true,true,true,true,true
15,G,4,SMU_1217c,BsaI,Payload_1,Tag_100,Tag_167,SMu1112,24379641,SMU.1217c,VIMSS295944,1028511,Y,Y,N,Y,1.503,13.33694,0.31137214720935696,7.36667,true,true,true,true,true,true,true,true,true,true
15,H,4,SMU_1218,BsaI,Payload_1,Tag_84,Tag_163,,,,,,Y,Y,Y,N,1.442,12.00333,0.3169950891109088,6.95667,true,true,true,true,true,true,true,true,true,true
15,A,5,SMU_1219c,BsaI,Payload_1,Tag_78,Tag_175,SMu1114,24379643,SMU.1219c,VIMSS295946,1029381,Y,Y,N,Y,1.688,12.00333,0.31771194512902357,6.94667,true,true,true,true,true,true,true,true,true,true
15,B,5,SMU_1220c,BsaI,Payload_1,Tag_4,Tag_78,SMu1115,24379644,SMU.1220c,VIMSS295947,1028515,Y,Y,Y,N,1.741,11.67028,0.3389200839343118,6.93667,true,true,true,true,true,true,true,true,true,true
15,C,5,intergenic_264,BsaI,Payload_2,Tag_105,Tag_135,,,,,,Y,Y,,,1.817,11.33667,0.3527788102044622,6.89667,true,true,true,true,true,true,true,true,true,true
15,D,5,SMU_1221,BsaI,Payload_1,Tag_11,Tag_177,,,,,,Y,Y,Y,N,1.623,13.00333,0.39743431630721027,7.48667,true,true,true,true,true,true,true,true,true,true
15,E,5,SMU_1222,BsaI,Payload_1,Tag_169,Tag_175,,,,,,Y,Y,Y,N,1.592,13.00333,0.37898828626029624,7.45667,true,true,true,true,true,true,true,true,true,true
15,F,5,SMU_1223,BsaI,Payload_1,Tag_13,Tag_169,,,,,,Y,Y,Y,N,1.814,11.00361,0.35856455461927306,6.52667,true,true,true,true,true,true,true,true,true,true
15,G,5,SMU_1224,BsaI,Payload_1,Tag_18,Tag_88,,,,,,Y,Y,Y,N,1.809,11.00361,0.35813746589487916,6.67667,true,true,true,true,true,true,true,true,true,true
15,H,5,intergenic_265,BsaI,Payload_2,Tag_69,Tag_73,,,,,,Y,Y,,,1.702,11.67028,0.3350203083132045,6.88667,true,true,true,true,true,true,true,true,true,true
15,A,6,SMU_1225,BsaI,Payload_2,Tag_146,Tag_173,SMu1120,24379649,SMU.1225,VIMSS295952,1028514,Y,Y,N,Y,1.689,12.00333,0.2841764335281165,7.49667,true,true,true,true,true,true,true,true,true,true
15,B,6,SMU_1226c,BsaI,Payload_1,Tag_17,Tag_61,SMu1121,24379650,SMU.1226c,VIMSS295953,1028524,Y,Y,N,?,1.889,11.67028,0.33155116668146967,7.71667,true,true,true,true,true,true,true,true,true,true
15,C,6,SMU_1227,BsaI,Payload_1,Tag_9,Tag_52,,,,,,Y,Y,N,?,1.841,11.67028,0.298944833662124,8.11667,true,true,true,true,true,true,true,true,true,true
15,D,6,intergenic_266,BsaI,Payload_2,Tag_15,Tag_62,,,,,,Y,Y,,,1.816,11.67028,0.34221234848123827,7.05667,true,true,true,true,true,true,true,true,true,true
15,E,6,SMU_1228c,BsaI,Payload_1,Tag_25,Tag_128,SMu1123,24379652,SMU.1228c,VIMSS295955,1028521,Y,Y,Y,N,1.824,11.33667,0.35361962667331737,7.05667,true,true,true,true,true,true,true,true,true,true
