Unnamed: 0,Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
1274,14,C,4,SMU_1121c,BsaI,Payload_1,Tag_57,Tag_144,1024.0,24379553.0,SMU.1121c,VIMSS295856,1028433.0,Y,Y,Y,N,1.411,12.00306,0.294234729345253,6.36639,True,True,True,True,True,True,True,True,True,True
1275,14,D,4,SMU_1122,BsaI,Payload_1,Tag_165,Tag_182,1025.0,,,,,Y,Y,N,?,1.446,12.00306,0.361094503438713,6.44639,True,True,True,True,True,True,True,True,True,True
1276,14,E,4,SMU_1123,BsaI,Payload_1,Tag_15,Tag_130,1026.0,,,,,Y,Y,N,?,1.408,12.00306,0.335841424317897,6.60639,True,True,True,True,True,True,True,True,True,True
1277,14,F,4,SMU_1124,BsaI,Payload_1,Tag_92,Tag_154,1027.0,,,,,Y,Y,N,Y,1.562,12.00306,0.356996507367847,6.33639,True,True,True,True,True,True,True,True,True,True
1278,14,G,4,SMU_1125c,BsaI,Payload_1,Tag_93,Tag_142,1028.0,24379557.0,SMU.1125c,VIMSS295860,1028439.0,Y,Y,N,Y,1.628,12.66972,0.326732870682196,7.05639,True,True,True,True,True,True,True,True,True,True
1279,14,H,4,SMU_1126,BsaI,Payload_2,Tag_81,Tag_186,1029.0,24379558.0,SMU.1126,VIMSS295861,1029377.0,N,N,N,Y,0.114,2.67,-6.72740149089335e-16,1.33639,False,False,False,False,False,False,False,False,False,False
1280,14,A,5,SMU_1127,BsaI,Payload_2,Tag_122,Tag_132,1030.0,347750433.0,SMU.1127,VIMSS295862,1029483.0,Y,Y,N,?,1.549,10.33667,0.314981262153683,5.99639,True,True,True,True,True,True,True,True,True,True
1281,14,B,5,SMU_1128,BsaI,Payload_1,Tag_42,Tag_145,1031.0,,,,,Y,Y,Y,N,1.626,10.33667,0.345794954685882,6.44639,True,True,True,True,True,True,True,True,True,True
1282,14,C,5,SMU_1129,BsaI,Payload_1,Tag_70,Tag_155,1032.0,,,,,Y,Y,Y,N,1.315,8.33639,0.319481533918476,6.44639,True,True,True,True,True,True,True,True,True,True
1283,14,D,5,SMU_1131c,BsaI,Payload_1,Tag_147,Tag_181,1033.0,24379562.0,SMU.1131c,VIMSS295865,1028440.0,Y,Y,N,Y,1.354,12.00306,0.300268028879339,6.27639,True,True,True,True,True,True,True,True,True,True
1285,14,F,5,SMU_1132,BsaI,Payload_1,Tag_1,Tag_158,1034.0,,,,,Y,Y,Y,N,1.327,10.00333,0.239281563263888,6.86639,True,True,True,True,True,True,True,True,True,True
1286,14,G,5,SMU_1133,BsaI,Payload_1,Tag_9,Tag_139,1035.0,,,,,Y,Y,Y,N,1.376,9.33667,0.285170637814772,7.10639,True,True,True,True,True,True,True,True,True,True
1287,14,H,5,SMU_1134c,BsaI,Payload_1,Tag_32,Tag_145,1036.0,24379565.0,SMU.1134c,VIMSS295868,1029559.0,N,N,N,Y,0.11,2.67,-1.88082445524166e-22,1.33639,False,False,False,False,False,False,False,False,False,False
1288,14,A,6,SMU_1135,BsaI,Payload_1,Tag_149,Tag_191,1037.0,,,,,N,N,N,Y,0.104,2.67,-1.16222199117687e-22,1.33639,False,False,False,False,False,False,False,False,False,False
1289,14,B,6,SMU_1136,BsaI,Payload_1,Tag_107,Tag_182,1038.0,,,,,N,N,N,Y,0.106,2.67,1.3286032088148799e-27,1.33639,False,False,False,False,False,False,False,False,False,False
1290,14,C,6,SMU_1137,BsaI,Payload_1,Tag_50,Tag_143,1039.0,,,,,N,N,N,Y,0.107,15.33639,9.79692848520284e-27,1.33639,False,False,False,True,False,False,False,False,False,False
1291,14,D,6,SMU_1138,BsaI,Payload_1,Tag_106,Tag_136,1040.0,,,,,N,N,N,?,0.105,23.67,8.636391525219501e-22,1.33639,False,False,False,True,False,False,False,False,False,False
1292,14,E,6,SMU_1139c,BbsI,Payload_3,Tag_13,Tag_186,1041.0,24379570.0,SMU.1139c,VIMSS295873,1028448.0,Y,Y,N,?,1.563,11.66972,0.337285749611027,6.63639,True,True,True,True,True,True,True,True,True,True
1293,14,F,6,SMU_1140c,BsaI,Payload_1,Tag_101,Tag_159,1042.0,24379571.0,SMU.1140c,VIMSS295874,1028447.0,Y,Y,N,?,1.31,8.67,0.305810870073646,6.42639,True,True,True,True,True,True,True,True,True,True
1294,14,G,6,SMU_1141c,BsaI,Payload_1,Tag_88,Tag_111,1043.0,24379572.0,SMU.1141c,VIMSS295875,1028453.0,Y,Y,Y,N,1.604,12.33639,0.318146323405108,6.85639,True,True,True,True,True,True,True,True,True,True
1295,14,H,6,SMU_1142c,BsaI,Payload_1,Tag_103,Tag_175,1044.0,24379573.0,SMU.1142c,VIMSS295876,1029353.0,N,N,N,Y,0.109,2.67,-2.44649982800951e-19,1.33639,False,False,False,False,False,False,False,False,False,False
1296,14,A,7,SMU_1143c,BsaI,Payload_1,Tag_42,Tag_174,1045.0,24379574.0,SMU.1143c,VIMSS295877,1029256.0,N,N,N,?,0.101,2.67,1.3460031304007301e-19,1.33639,False,False,False,False,False,False,False,False,False,False
1297,14,B,7,SMU_1144,BsaI,Payload_1,Tag_45,Tag_75,1046.0,,,,,Y,Y,N,Y,1.603,11.33639,0.293680678733307,7.58639,True,True,True,True,True,True,True,True,True,True
1298,14,C,7,SMU_1145c,BsaI,Payload_1,Tag_152,Tag_175,1047.0,24379576.0,SMU.1145c,VIMSS295879,1028452.0,Y,Y,Y,N,1.451,11.66972,0.354803556513962,6.20639,True,True,True,True,True,True,True,True,True,True
1299,14,D,7,SMU_1146c,BsaI,Payload_1,Tag_35,Tag_43,1048.0,24379577.0,SMU.1146c,VIMSS295880,1028455.0,Y,Y,Y,N,1.378,12.00306,0.330507088464675,6.35639,True,True,True,True,True,True,True,True,True,True
1300,14,E,7,SMU_1147c,BsaI,Payload_1,Tag_4,Tag_125,1049.0,24379578.0,SMU.1147c,VIMSS295881,1028457.0,Y,Y,N,?,1.323,8.67,0.340605991129346,6.39639,True,True,True,True,True,True,True,True,True,True
1301,14,F,7,SMU_1148,BsaI,Payload_2,Tag_127,Tag_187,1050.0,24379579.0,SMU.1148,VIMSS295882,1028422.0,Y,Y,Y,N,1.328,8.67,0.307557259937118,6.28639,True,True,True,True,True,True,True,True,True,True
1302,14,G,7,SMU_1149,BsmBI/Esp3I,Payload_6,Tag_50,Tag_125,1051.0,24379580.0,SMU.1149,VIMSS295883,1028419.0,Y,Y,N,?,1.457,12.00306,0.343346251775146,6.26639,True,True,True,True,True,True,True,True,True,True
1303,14,H,7,SMU_1150,BsaI,Payload_2,Tag_45,Tag_158,1052.0,24379581.0,SMU.1150,VIMSS295884,1028458.0,Y,Y,N,?,1.539,11.33639,0.320483992390019,6.43639,True,True,True,True,True,True,True,True,True,True
1304,14,A,8,SMU_1151c,BsaI,Payload_1,Tag_79,Tag_123,1053.0,24379582.0,SMU.1151c,VIMSS295885,1028456.0,Y,Y,Y,N,1.346,11.66972,0.313314753428255,6.12639,True,True,True,True,True,True,True,True,True,True
1305,14,B,8,SMU_1152c,BsaI,Payload_1,Tag_135,Tag_166,1054.0,24379583.0,SMU.1152c,VIMSS295886,1028451.0,Y,Y,Y,N,1.335,11.00306,0.331295178199473,6.26639,True,True,True,True,True,True,True,True,True,True
1306,14,C,8,SMU_1153c,BsaI,Payload_1,Tag_84,Tag_132,1055.0,24379584.0,SMU.1153c,VIMSS295887,1028461.0,Y,Y,Y,N,1.432,11.33639,0.323703440834221,6.37639,True,True,True,True,True,True,True,True,True,True
1308,14,E,8,SMU_1154c,BsmBI/Esp3I,Payload_5,Tag_19,Tag_121,1056.0,24379585.0,SMU.1154c,VIMSS295888,1028460.0,Y,Y,Y,N,1.362,8.67,0.305321010921441,6.36639,True,True,True,True,True,True,True,True,True,True
1309,14,F,8,SMU_1155,PaqCI,Payload_8,Tag_66,Tag_134,1057.0,24379586.0,SMU.1155,VIMSS295889,1028459.0,Y,Y,N,Y,1.378,12.33639,0.326532392367184,6.41639,True,True,True,True,True,True,True,True,True,True
1310,14,G,8,SMU_1156c,BsaI,Payload_1,Tag_50,Tag_146,1058.0,24379587.0,SMU.1156c,VIMSS295890,1028464.0,Y,Y,N,Y,1.713,12.66972,0.329068604965344,7.10639,True,True,True,True,True,True,True,True,True,True
1312,14,A,9,SMU_1157c,BsaI,Payload_1,Tag_132,Tag_136,1059.0,24379588.0,SMU.1157c,VIMSS295891,1028476.0,Y,Y,Y,N,1.415,11.33639,0.304763988766045,6.26639,True,True,True,True,True,True,True,True,True,True
1313,14,B,9,SMU_1158c,BbsI,Payload_3,Tag_1,Tag_133,1060.0,24379589.0,SMU.1158c,VIMSS295892,1029555.0,Y,Y,Y,N,1.504,12.00306,0.320494095816475,6.70639,True,True,True,True,True,True,True,True,True,True
1314,14,C,9,SMU_1159c,BsmBI/Esp3I,Payload_5,Tag_62,Tag_144,1061.0,24379590.0,SMU.1159c,VIMSS295893,1028465.0,Y,Y,Y,N,1.746,12.00306,0.331717227762105,7.20639,True,True,True,True,True,True,True,True,True,True
1315,14,D,9,SMU_1160c,BbsI,Payload_3,Tag_110,Tag_188,1062.0,24379591.0,SMU.1160c,VIMSS295894,1028463.0,Y,Y,Y,N,1.404,12.33639,0.324755057159264,6.51639,True,True,True,True,True,True,True,True,True,True
1316,14,E,9,SMU_1161c,BsaI,Payload_1,Tag_8,Tag_51,1063.0,24379592.0,SMU.1161c,VIMSS295895,1028462.0,Y,Y,Y,N,1.375,12.33639,0.327710776179531,6.63639,True,True,True,True,True,True,True,True,True,True
1318,14,G,9,SMU_1163c,BsaI,Payload_1,Tag_46,Tag_190,1064.0,24379593.0,SMU.1163c,VIMSS295896,1028468.0,Y,Y,N,?,1.795,11.00306,0.368339526798445,6.45639,True,True,True,True,True,True,True,True,True,True
1319,14,H,9,SMU_1164c,BbsI,Payload_3,Tag_15,Tag_49,1065.0,24379594.0,SMU.1164c,VIMSS295897,1028467.0,Y,Y,Y,N,1.763,12.00306,0.338968285005213,7.07639,True,True,True,True,True,True,True,True,True,True
1320,14,A,10,SMU_1165c,BbsI,Payload_3,Tag_167,Tag_188,1066.0,24379595.0,SMU.1165c,VIMSS295898,1028466.0,N,Y,Y,N,1.552,12.00306,0.326864406838476,6.36639,False,True,True,True,True,True,False,True,True,True
1321,14,B,10,SMU_1166c,BsaI,Payload_1,Tag_32,Tag_98,1067.0,24379596.0,SMU.1166c,VIMSS295899,1028472.0,Y,Y,Y,N,1.462,12.00306,0.323876183777268,6.42639,True,True,True,True,True,True,True,True,True,True
1322,14,C,10,SMU_1167c,BsaI,Payload_1,Tag_45,Tag_119,1068.0,24379597.0,SMU.1167c,VIMSS295900,1028471.0,Y,Y,Y,N,1.26,8.33639,0.329813751914526,6.16639,True,True,True,True,True,True,True,True,True,True
1323,14,D,10,SMU_1168,BsaI,Payload_2,Tag_24,Tag_154,1069.0,24379598.0,SMU.1168,VIMSS295901,1028469.0,Y,Y,Y,N,1.381,12.33639,0.322680095546908,6.43639,True,True,True,True,True,True,True,True,True,True
1324,14,E,10,SMU_1169c,BsaI,Payload_1,Tag_126,Tag_183,1070.0,24379599.0,SMU.1169c,VIMSS295902,1028478.0,Y,Y,Y,N,1.542,12.00306,0.340821097027046,6.53639,True,True,True,True,True,True,True,True,True,True
1325,14,F,10,SMU_1170,BsaI,Payload_1,Tag_31,Tag_100,1071.0,,,,,Y,Y,Y,N,1.486,12.00306,0.328720623951673,6.63639,True,True,True,True,True,True,True,True,True,True
1326,14,G,10,SMU_1171c,BsaI,Payload_1,Tag_5,Tag_188,1072.0,24379601.0,SMU.1171c,VIMSS295904,1028473.0,Y,Y,Y,N,1.705,12.00306,0.340241434341961,6.76639,True,True,True,True,True,True,True,True,True,True
1327,14,H,10,SMU_1172c,BsaI,Payload_1,Tag_17,Tag_44,1073.0,24379602.0,SMU.1172c,VIMSS295905,1028481.0,Y,Y,Y,N,1.652,11.66972,0.327262016634622,6.60639,True,True,True,True,True,True,True,True,True,True
1328,14,A,11,SMU_1173,BsaI,Payload_1,Tag_58,Tag_174,1074.0,,,,,Y,Y,Y,N,1.754,11.33639,0.35572710297967,6.78639,True,True,True,True,True,True,True,True,True,True
1330,14,C,11,SMU_1174,BbsI,Payload_3,Tag_74,Tag_180,1075.0,,,,,Y,Y,Y,N,1.056,23.00306,0.182106893894085,8.33639,True,True,True,True,True,True,True,True,True,True
1332,14,E,11,SMU_1175,BsmBI/Esp3I,Payload_6,Tag_79,Tag_145,1076.0,24379605.0,SMU.1175,VIMSS295908,1028484.0,Y,Y,Y,N,1.641,12.00306,0.286861433256157,6.96639,True,True,True,True,True,True,True,True,True,True
1333,14,F,11,SMU_1176,BsaI,Payload_2,Tag_82,Tag_96,1077.0,24379606.0,SMU.1176,VIMSS295909,1028475.0,Y,Y,N,?,1.498,13.00333,0.318068627262048,7.11639,True,True,True,True,True,True,True,True,True,True
1334,14,G,11,SMU_1177c,BsaI,Payload_1,Tag_142,Tag_178,1078.0,24379607.0,SMU.1177c,VIMSS295910,1028449.0,Y,Y,N,?,1.457,10.00333,0.286243508270211,6.70639,True,True,True,True,True,True,True,True,True,True
1335,14,H,11,SMU_1178c,BsaI,Payload_1,Tag_173,Tag_188,1079.0,24379608.0,SMU.1178c,VIMSS295911,1028485.0,Y,Y,Y,N,1.58,12.00306,0.325269372008509,7.38639,True,True,True,True,True,True,True,True,True,True
1336,14,A,12,SMU_1179c,BsaI,Payload_1,Tag_70,Tag_83,1080.0,24379609.0,SMU.1179c,VIMSS295912,1029561.0,Y,Y,N,?,1.328,17.00333,0.310221723406613,6.63639,True,True,True,True,True,True,True,True,True,True
1337,14,B,12,SMU_1180,BsaI,Payload_1,Tag_78,Tag_87,1081.0,,,,,Y,Y,Y,N,1.804,13.00333,0.301459136547712,7.90639,True,True,True,True,True,True,True,True,True,True
1338,14,C,12,SMU_1182,BsaI,Payload_1,Tag_23,Tag_186,1082.0,,,,,Y,Y,Y,N,1.348,11.66972,0.333372356556898,6.48639,True,True,True,True,True,True,True,True,True,True
1339,14,D,12,SMU_1183,BsmBI/Esp3I,Payload_5,Tag_104,Tag_115,1083.0,,,,,Y,Y,Y,N,1.29,12.00306,0.25421916880634,6.59639,True,True,True,True,True,True,True,True,True,True
1340,14,E,12,SMU_1184c,BsmBI/Esp3I,Payload_5,Tag_45,Tag_153,1084.0,24379613.0,SMU.1184c,VIMSS295916,1028486.0,Y,Y,N,?,1.631,12.33639,0.32488838629399,7.02639,True,True,True,True,True,True,True,True,True,True
1341,14,F,12,SMU_1185,BsaI,Payload_1,Tag_149,Tag_153,1085.0,,,,,Y,Y,Y,N,1.649,12.00306,0.3265314059992,6.68639,True,True,True,True,True,True,True,True,True,True
1343,14,H,12,SMU_1187,BsaI,Payload_1,Tag_2,Tag_190,1086.0,,,,,Y,N,N,?,0.105,8.33639,-9.8503914132347e-23,1.33639,True,False,False,True,False,False,False,False,False,False
1344,15,A,1,SMU_1188,BsaI,Payload_1,Tag_2,Tag_32,1087.0,,,,,Y,Y,N,?,1.806,11.67028,0.3344608327437,6.74667,True,True,True,True,True,True,True,True,True,True
1345,15,B,1,SMU_1189c,BsaI,Payload_1,Tag_152,Tag_168,1088.0,24379617.0,SMU.1189c,VIMSS295920,1028495.0,Y,Y,N,?,1.769,10.33667,0.341959525995724,6.79667,True,True,True,True,True,True,True,True,True,True
1347,15,D,1,SMU_1190,BsaI,Payload_1,Tag_62,Tag_136,1089.0,,,,,N,N,N,Y,0.109,23.67,-2.16655773911265e-22,1.33667,False,False,False,True,False,False,False,False,False,False
1348,15,E,1,SMU_1191,BsaI,Payload_1,Tag_47,Tag_124,1090.0,,,,,N,N,N,Y,0.111,23.67,-3.4400411059728204e-25,1.33667,False,False,False,True,False,False,False,False,False,False
1349,15,F,1,SMU_1192,BsaI,Payload_1,Tag_41,Tag_93,1091.0,,,,,N,N,N,Y,0.11,1.67,-2.00510816100303e-22,1.33667,False,False,False,False,False,False,False,False,False,False
1350,15,G,1,SMU_1193,BsaI,Payload_2,Tag_137,Tag_182,1092.0,24379621.0,SMU.1193,VIMSS295924,1028529.0,Y,Y,Y,N,1.806,11.67028,0.331423600329588,6.76667,True,True,True,True,True,True,True,True,True,True
1351,15,H,1,SMU_1194,BsaI,Payload_2,Tag_47,Tag_75,1093.0,24379622.0,SMU.1194,VIMSS295925,1028513.0,Y,Y,Y,N,1.793,11.67028,0.29809549394005,7.61667,True,True,True,True,True,True,True,True,True,True
1352,15,A,2,SMU_1195,BsaI,Payload_2,Tag_133,Tag_143,1094.0,24379623.0,SMU.1195,VIMSS295926,1028499.0,Y,Y,Y,N,1.712,12.00333,0.331721301296413,6.91667,True,True,True,True,True,True,True,True,True,True
1353,15,B,2,SMU_1196c,BsmBI/Esp3I,Payload_5,Tag_16,Tag_171,1095.0,24379624.0,SMU.1196c,VIMSS295927,1028497.0,Y,Y,N,?,1.779,11.67028,0.355826394441491,6.80667,True,True,True,True,True,True,True,True,True,True
1355,15,D,2,SMU_1197,BbsI,Payload_4,Tag_20,Tag_87,1096.0,24379625.0,SMU.1197,VIMSS295928,1028496.0,Y,Y,N,Y,1.853,11.67028,0.316067271118323,7.86667,True,True,True,True,True,True,True,True,True,True
1357,15,F,2,SMU_1200,BsaI,Payload_1,Tag_54,Tag_66,1097.0,,,,,N,N,N,?,0.118,23.67,9.96053893004518e-28,1.33667,False,False,False,True,False,False,False,False,False,False
1358,15,G,2,SMU_1201c,BsaI,Payload_1,Tag_133,Tag_158,1098.0,24379627.0,SMU.1201c,VIMSS295930,1028502.0,Y,Y,Y,N,1.652,23.67,0.255455614580629,8.19667,True,True,True,True,True,True,True,True,True,True
1359,15,H,2,SMU_1203,BsaI,Payload_1,Tag_7,Tag_35,1099.0,,,,,Y,Y,Y,N,1.691,12.00333,0.279846078915655,6.82667,True,True,True,True,True,True,True,True,True,True
1361,15,B,3,SMU_1204,BbsI,Payload_3,Tag_95,Tag_191,1100.0,,,,,Y,N,N,Y,0.109,2.00333,4.583251668206941e-25,1.33667,True,False,False,False,False,False,False,False,False,False
1362,15,C,3,SMU_1205c,BbsI,Payload_3,Tag_18,Tag_64,1101.0,24379630.0,SMU.1205c,VIMSS295933,1028501.0,N,Y,Y,N,1.164,23.67,0.244814840623444,7.21667,False,True,True,True,True,True,False,True,True,True
1363,15,D,3,SMU_1206c,BsaI,Payload_1,Tag_48,Tag_142,1102.0,24379631.0,SMU.1206c,VIMSS295934,1028500.0,Y,N,Y,N,0.12,23.67,3.9852223463915897e-22,1.33667,True,False,False,True,False,False,False,False,False,False
1364,15,E,3,SMU_1207,BsaI,Payload_1,Tag_68,Tag_171,1103.0,,,,,Y,Y,Y,N,1.33,8.67,0.295899087032301,6.75667,True,True,True,True,True,True,True,True,True,True
1365,15,F,3,SMU_1208c,BsaI,Payload_1,Tag_78,Tag_147,1104.0,24379633.0,SMU.1208c,VIMSS295936,1029349.0,Y,Y,Y,N,1.89,10.67,0.323952496233683,6.68667,True,True,True,True,True,True,True,True,True,True
1367,15,H,3,SMU_1209c,BsaI,Payload_1,Tag_95,Tag_147,1105.0,24379634.0,SMU.1209c,VIMSS295937,1029357.0,Y,Y,Y,N,1.196,23.67,0.208281447924228,7.42667,True,True,True,True,True,True,True,True,True,True
1368,15,A,4,SMU_1210,BsaI,Payload_1,Tag_36,Tag_129,1106.0,,,,,N,N,N,Y,0.105,2.00333,7.13758989621154e-14,1.33667,False,False,False,False,False,False,False,False,False,False
1369,15,B,4,SMU_1211,BsaI,Payload_2,Tag_64,Tag_130,1107.0,24379636.0,SMU.1211,VIMSS295939,1028505.0,N,N,N,Y,0.123,2.00333,-6.0205355667609206e-21,1.33667,False,False,False,False,False,False,False,False,False,False
1370,15,C,4,SMU_1213c,BbsI,Payload_3,Tag_74,Tag_130,1108.0,24379637.0,SMU.1213c,VIMSS295940,1028504.0,Y,Y,N,?,1.741,11.33667,0.324545113329097,7.19667,True,True,True,True,True,True,True,True,True,True
1371,15,D,4,SMU_1214,BsaI,Payload_1,Tag_16,Tag_164,1109.0,,,,,Y,Y,Y,N,1.668,12.67,0.396147951410743,7.37667,True,True,True,True,True,True,True,True,True,True
1372,15,E,4,SMU_1215,BsaI,Payload_1,Tag_50,Tag_155,1110.0,,,,,Y,Y,N,?,1.773,11.33667,0.353587285421095,6.95667,True,True,True,True,True,True,True,True,True,True
1373,15,F,4,SMU_1216c,BsaI,Payload_1,Tag_40,Tag_115,1111.0,24379640.0,SMU.1216c,VIMSS295943,1029379.0,Y,Y,Y,N,1.522,12.00333,0.337369226637861,6.97667,True,True,True,True,True,True,True,True,True,True
1374,15,G,4,SMU_1217c,BsaI,Payload_1,Tag_100,Tag_167,1112.0,24379641.0,SMU.1217c,VIMSS295944,1028511.0,Y,Y,N,Y,1.503,13.33694,0.311372147209357,7.36667,True,True,True,True,True,True,True,True,True,True
1375,15,H,4,SMU_1218,BsaI,Payload_1,Tag_84,Tag_163,1113.0,,,,,Y,Y,Y,N,1.442,12.00333,0.316995089110909,6.95667,True,True,True,True,True,True,True,True,True,True
1376,15,A,5,SMU_1219c,BsaI,Payload_1,Tag_78,Tag_175,1114.0,24379643.0,SMU.1219c,VIMSS295946,1029381.0,Y,Y,N,Y,1.688,12.00333,0.317711945129024,6.94667,True,True,True,True,True,True,True,True,True,True
1377,15,B,5,SMU_1220c,BsaI,Payload_1,Tag_4,Tag_78,1115.0,24379644.0,SMU.1220c,VIMSS295947,1028515.0,Y,Y,Y,N,1.741,11.67028,0.338920083934312,6.93667,True,True,True,True,True,True,True,True,True,True
1379,15,D,5,SMU_1221,BsaI,Payload_1,Tag_11,Tag_177,1116.0,,,,,Y,Y,Y,N,1.623,13.00333,0.39743431630721,7.48667,True,True,True,True,True,True,True,True,True,True
1380,15,E,5,SMU_1222,BsaI,Payload_1,Tag_169,Tag_175,1117.0,,,,,Y,Y,Y,N,1.592,13.00333,0.378988286260296,7.45667,True,True,True,True,True,True,True,True,True,True
1381,15,F,5,SMU_1223,BsaI,Payload_1,Tag_13,Tag_169,1118.0,,,,,Y,Y,Y,N,1.814,11.00361,0.358564554619273,6.52667,True,True,True,True,True,True,True,True,True,True
1382,15,G,5,SMU_1224,BsaI,Payload_1,Tag_18,Tag_88,1119.0,,,,,Y,Y,Y,N,1.809,11.00361,0.358137465894879,6.67667,True,True,True,True,True,True,True,True,True,True
1384,15,A,6,SMU_1225,BsaI,Payload_2,Tag_146,Tag_173,1120.0,24379649.0,SMU.1225,VIMSS295952,1028514.0,Y,Y,N,Y,1.689,12.00333,0.284176433528117,7.49667,True,True,True,True,True,True,True,True,True,True
1385,15,B,6,SMU_1226c,BsaI,Payload_1,Tag_17,Tag_61,1121.0,24379650.0,SMU.1226c,VIMSS295953,1028524.0,Y,Y,N,?,1.889,11.67028,0.33155116668147,7.71667,True,True,True,True,True,True,True,True,True,True
1386,15,C,6,SMU_1227,BsaI,Payload_1,Tag_9,Tag_52,1122.0,,,,,Y,Y,N,?,1.841,11.67028,0.298944833662124,8.11667,True,True,True,True,True,True,True,True,True,True
1388,15,E,6,SMU_1228c,BsaI,Payload_1,Tag_25,Tag_128,1123.0,24379652.0,SMU.1228c,VIMSS295955,1028521.0,Y,Y,Y,N,1.824,11.33667,0.353619626673317,7.05667,True,True,True,True,True,True,True,True,True,True
1389,15,F,6,SMU_1229,BsaI,Payload_1,Tag_101,Tag_188,1124.0,,,,,Y,Y,Y,N,1.743,12.00333,0.331711917561893,7.05667,True,True,True,True,True,True,True,True,True,True
1390,15,G,6,SMU_1230c,BbsI,Payload_3,Tag_29,Tag_96,1125.0,24379654.0,SMU.1230c,VIMSS295957,1028526.0,Y,Y,Y,N,1.777,11.33667,0.346128319037708,6.86667,True,True,True,True,True,True,True,True,True,True
1391,15,H,6,SMU_1231c,BsaI,Payload_1,Tag_48,Tag_140,1126.0,24379655.0,SMU.1231c,VIMSS295958,1028525.0,Y,Y,Y,N,1.814,12.67,0.298976025704633,7.99667,True,True,True,True,True,True,True,True,True,True
1392,15,A,7,SMU_1232c,BsaI,Payload_1,Tag_92,Tag_118,1127.0,24379656.0,SMU.1232c,VIMSS295959,1028531.0,Y,Y,Y,N,1.707,12.00333,0.320370133977273,7.15667,True,True,True,True,True,True,True,True,True,True
1393,15,B,7,SMU_1233,BsaI,Payload_1,Tag_137,Tag_172,1128.0,,,,,Y,Y,Y,N,1.735,12.00333,0.338522669122205,6.85667,True,True,True,True,True,True,True,True,True,True
1394,15,C,7,SMU_1234,BsaI,Payload_1,Tag_96,Tag_169,1129.0,,,,,Y,Y,Y,N,1.812,13.00333,0.337627152798567,8.40667,True,True,True,True,True,True,True,True,True,True
1395,15,D,7,SMU_1235,BsaI,Payload_2,Tag_41,Tag_75,1130.0,24379659.0,SMU.1235,VIMSS295962,1028532.0,Y,Y,N,Y,1.664,13.33694,0.310302582337614,7.49667,True,True,True,True,True,True,True,True,True,True
1396,15,E,7,SMU_1236c,BsmBI/Esp3I,Payload_5,Tag_42,Tag_100,1131.0,24379660.0,SMU.1236c,VIMSS295963,1029432.0,Y,Y,Y,N,1.801,11.67028,0.361914807341447,6.78667,True,True,True,True,True,True,True,True,True,True
1397,15,F,7,SMU_1237c,BsaI,Payload_1,Tag_29,Tag_53,1132.0,24379661.0,SMU.1237c,VIMSS295964,1028542.0,Y,Y,Y,N,1.796,11.67028,0.343559516757337,6.96667,True,True,True,True,True,True,True,True,True,True
1399,15,H,7,SMU_1238c,BsaI,Payload_1,Tag_39,Tag_104,1133.0,24379662.0,SMU.1238c,VIMSS295965,1028535.0,Y,Y,Y,N,1.688,11.67028,0.317175059428751,6.93667,True,True,True,True,True,True,True,True,True,True
1400,15,A,8,SMU_1239,BsaI,Payload_1,Tag_14,Tag_180,1134.0,,,,,Y,Y,Y,N,1.687,13.67,0.27188361837274,7.37667,True,True,True,True,True,True,True,True,True,True
1401,15,B,8,SMU_1240c,BsaI,Payload_1,Tag_51,Tag_136,1135.0,24379664.0,SMU.1240c,VIMSS295967,1028533.0,Y,Y,Y,N,1.84,11.67028,0.310973659460071,7.92667,True,True,True,True,True,True,True,True,True,True
1402,15,C,8,SMU_1241,BsaI,Payload_1,Tag_6,Tag_70,1136.0,,,,,Y,Y,Y,N,1.841,12.00333,0.291754063661102,7.79667,True,True,True,True,True,True,True,True,True,True
1403,15,D,8,SMU_1243,BbsI,Payload_4,Tag_8,Tag_70,1137.0,24379666.0,SMU.1243,VIMSS295969,1028537.0,Y,Y,Y,N,1.748,11.67028,0.327312327560047,7.04667,True,True,True,True,True,True,True,True,True,True
1404,15,E,8,SMU_1245c,BsaI,Payload_1,Tag_150,Tag_180,1138.0,24379667.0,SMU.1245c,VIMSS295970,1028536.0,Y,Y,Y,N,1.678,12.00333,0.314116928702348,7.07667,True,True,True,True,True,True,True,True,True,True
1406,15,G,8,SMU_1246c,BsaI,Payload_1,Tag_39,Tag_166,1139.0,24379668.0,SMU.1246c,VIMSS295971,1028541.0,Y,Y,Y,N,1.888,12.33722,0.304566446028374,8.48667,True,True,True,True,True,True,True,True,True,True
1407,15,H,8,SMU_1247,BsaI,Payload_1,Tag_53,Tag_75,1140.0,,,,,Y,N,N,?,0.106,2.00333,-1.22043642832479e-20,1.33667,True,False,False,False,False,False,False,False,False,False
