GeneID,Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
1735,19,H,1,SMU_1543,BsaI,Payload_1,Tag_88,Tag_166,,,,,,N,N,N,Y,0.243,13.67,3.70079374833077E-20,1.33667,False,False,False,True,False,False,False,False,False,False
1747,19,D,3,SMU_1556,BsaI,Payload_1,Tag_83,Tag_151,,,,,,N,N,N,?,0.159,24.00333,1.40790778650356E-17,1.33667,False,False,False,True,False,False,False,False,False,False
1757,19,F,4,SMU_1565,BsaI,Payload_1,Tag_12,Tag_172,,,,,,N,Y,Y,N,1.598,12.33667,0.290080229267184,7.70667,False,True,True,True,True,True,False,True,True,True
1765,19,F,5,SMU_1573,BbsI,Payload_3,Tag_33,Tag_135,,,,,,Y,N,N,Y,0.123,24.00333,3.73500761958611E-19,1.33667,True,False,False,True,False,False,False,False,False,False
1775,19,H,6,SMU_1581,BsaI,Payload_1,Tag_121,Tag_122,,,,,,Y,N,N,?,0.726,24.00333,0.294691159043026,23.66667,True,False,True,True,True,False,False,False,True,True
1776,19,A,7,SMU_1582c,BsaI,Payload_1,Tag_6,Tag_26,SMu1438,24379965,SMU.1582c,VIMSS296268,1028815,Y,N,N,Y,0.601,24.00333,0.204353680360994,23.66667,True,False,True,True,True,False,False,False,True,True
1781,19,F,7,SMU_1586,BsaI,Payload_1,Tag_31,Tag_38,,,,,,N,N,Y,N,0.117,13.00333,9.61168331764076E-20,1.33667,False,False,False,True,False,False,False,False,False,False
1805,19,F,10,SMU_1606,BsaI,Payload_1,Tag_110,Tag_126,,,,,,Y,N,Y,N,0.164,24.00333,3.92805685681635E-15,1.33667,True,False,False,True,False,False,False,False,False,False
1806,19,G,10,SMU_1607,BsaI,Payload_1,Tag_133,Tag_149,,,,,,Y,N,Y,N,0.139,24.00333,0.0042806209654426,23.66667,True,False,False,True,False,False,False,False,False,False
1808,19,A,11,SMU_1609c,BsaI,Payload_1,Tag_27,Tag_37,SMu1463,24379989,SMU.1609c,VIMSS296292,1028836,N,N,N,Y,0.114,5.00333,-1.50931373481704E-22,1.33667,False,False,False,False,False,False,False,False,False,False
1812,19,E,11,SMU_1613c,BsaI,Payload_1,Tag_82,Tag_158,SMu1467,24379993,SMU.1613c,VIMSS296296,1028845,Y,N,N,Y,0.247,17.67,0.0071353976382422,6.57667,True,False,False,True,False,True,False,False,False,False
1818,19,C,12,SMU_1619c,BsaI,Payload_1,Tag_40,Tag_158,SMu1473,24379999,SMU.1619c,VIMSS296302,1028851,Y,N,Y,N,0.121,5.00333,1.49362962640163E-16,1.33667,True,False,False,False,False,False,False,False,False,False
1827,20,D,1,SMU_1625,BsaI,Payload_1,Tag_32,Tag_181,,,,,,N,N,N,Y,0.109,19.16972,-1.72080509600687E-29,1.66972,False,False,False,True,False,False,False,False,False,False
1828,20,E,1,SMU_1626,BsaI,Payload_1,Tag_33,Tag_163,,,,,,N,N,Y,N,0.525,24.16972,0.0665747565988613,23.74972,False,False,True,True,False,False,False,False,False,False
1829,20,F,1,SMU_1627,BsaI,Payload_1,Tag_70,Tag_139,,,,,,N,N,Y,N,0.105,11.66972,1.62673298695419E-14,1.66972,False,False,False,True,False,False,False,False,False,False
1840,20,A,3,SMU_1639,BbsI,Payload_3,Tag_15,Tag_43,,,,,,N,N,N,?,0.313,24.16972,0.0958568478629874,23.74972,False,False,True,True,False,False,False,False,False,False
1867,20,D,6,SMU_1662,BsaI,Payload_1,Tag_10,Tag_92,,,,,,N,N,N,?,0.285,24.16972,0.107027638430063,23.74972,False,False,True,True,True,False,False,False,False,False
1885,20,F,8,SMU_1677,BsaI,Payload_2,Tag_61,Tag_166,SMu1529,24380055,SMU.1677,VIMSS296358,1028914,N,N,N,?,0.126,24.16972,0,1.66972,False,False,False,True,False,False,False,False,False,False
1895,20,H,9,SMU_1687,BsmBI/Esp3I,Payload_5,Tag_189,Tag_192,,,,,,N,N,N,?,0.105,6.25306,-1.6979739939589E-15,1.66972,False,False,False,False,False,False,False,False,False,False
1910,20,G,11,SMU_1703c,BsaI,Payload_1,Tag_76,Tag_112,SMu1551,24380077,SMU.1703c,VIMSS296380,1028932,N,N,Y,N,0.568,24.16972,0.203595977392202,23.74972,False,False,True,True,True,False,False,False,False,False
1940,21,E,3,SMU_1731,BsaI,Payload_1,Tag_60,Tag_88,,,,,,N,N,N,Y,0.099,11.25333,2.01219722163591E-18,1.67,False,False,False,True,False,False,False,False,False,False
1943,21,H,3,SMU_1734,BbsI,Payload_3,Tag_36,Tag_190,,,,,,N,Y,N,?,1.448,24.17,0.244650448462185,6.19,False,True,True,True,True,True,False,True,True,True
1944,21,A,4,SMU_1735,BsaI,Payload_1,Tag_19,Tag_119,,,,,,N,Y,N,?,1.61,22.92,0.252969113234329,6.56,False,True,True,True,True,True,False,True,True,True
1945,21,B,4,SMU_1736,BsaI,Payload_1,Tag_121,Tag_154,,,,,,N,N,Y,N,0.221,24.17,0.0647994151036252,23.75,False,False,False,True,False,False,False,False,False,False
1946,21,C,4,SMU_1737,BsaI,Payload_1,Tag_22,Tag_29,,,,,,Y,N,N,Y,0.119,24.17,0.0099507520377119,23.75,True,False,False,True,False,False,False,False,False,False
1947,21,D,4,SMU_1738,BsaI,Payload_1,Tag_166,Tag_184,,,,,,N,N,N,Y,0.11,1.67,-2.38914524096263E-22,1.67,False,False,False,False,False,False,False,False,False,False
1948,21,E,4,SMU_1739,BsaI,Payload_1,Tag_65,Tag_138,,,,,,Y,N,N,?,1.726,20.83667,0.330035781965392,16.78,True,False,True,True,True,True,False,True,True,True
1949,21,F,4,SMU_1740,BsaI,Payload_1,Tag_33,Tag_167,,,,,,Y,N,N,Y,1.451,24.17,0.327199731862267,23.2,True,False,True,True,True,False,False,False,True,True
1952,21,A,5,SMU_1743,BsaI,Payload_1,Tag_48,Tag_112,,,,,,N,N,N,?,0.096,3.75306,4.09704648416886E-16,1.67,False,False,False,False,False,False,False,False,False,False
1953,21,B,5,SMU_1744,BsaI,Payload_1,Tag_61,Tag_146,,,,,,Y,N,Y,N,0.121,24.17,0.0105655380466998,23.75,True,False,False,True,False,False,False,False,False,False
1957,21,F,5,SMU_1747c,BsaI,Payload_1,Tag_74,Tag_99,SMu1593,24380119,SMU.1747c,VIMSS296422,1028968,Y,N,Y,N,1.702,20.00333,0.332630956355341,7.35,True,False,True,True,True,True,False,True,True,True
1994,21,C,10,SMU_1777,BsaI,Payload_1,Tag_78,Tag_192,,,,,,Y,N,Y,N,1.228,24.17,0.144810381970916,13.65,True,False,True,True,True,True,False,True,True,True
1997,21,F,10,SMU_1781,BsaI,Payload_2,Tag_1,Tag_128,SMu1621,24380147,SMU.1781,VIMSS296450,1028997,N,N,Y,N,0.105,14.17,-3.70742756577053E-20,1.67,False,False,False,True,False,False,False,False,False,False
2002,21,C,11,SMU_1783,BsaI,Payload_1,Tag_23,Tag_145,,,,,,N,N,N,?,0.107,24.17,5.28041652933571E-22,1.67,False,False,False,True,False,False,False,False,False,False
2004,21,E,11,SMU_1785,BsaI,Payload_1,Tag_91,Tag_182,,,,,,N,N,Y,N,0.124,24.17,3.49889468313503E-16,1.67,False,False,False,True,False,False,False,False,False,False
2005,21,F,11,SMU_1786,BsmBI/Esp3I,Payload_5,Tag_56,Tag_115,,,,,,N,N,N,?,0.124,24.17,3.82129067790147E-05,23.55,False,False,False,True,False,False,False,False,False,False
2017,22,B,1,SMU_1799,BbsI,Payload_3,Tag_118,Tag_119,,,,,,N,N,Y,N,0.117,5.00333,3.38399234949625E-22,1.67,False,False,False,False,False,False,False,False,False,False
2044,22,E,4,SMU_1819,BsaI,Payload_1,Tag_148,Tag_155,,,,,,N,N,Y,N,0.112,9.17,3.51381106722735E-16,1.67,False,False,False,True,False,False,False,False,False,False
2045,22,F,4,SMU_1820c,BsaI,Payload_1,Tag_39,Tag_82,SMu1658,24380184,SMU.1820c,VIMSS296487,1029032,N,N,Y,N,0.113,7.92,3.43895945371204E-22,1.67,False,False,False,True,False,False,False,False,False,False
2046,22,G,4,SMU_1821c,BsaI,Payload_1,Tag_38,Tag_151,SMu1659,24380185,SMU.1821c,VIMSS296488,1029031,N,N,Y,N,0.121,13.75333,1.45251805050186E-24,1.67,False,False,False,True,False,False,False,False,False,False
2060,22,E,6,SMU_1835,BsaI,Payload_1,Tag_62,Tag_138,,,,,,N,N,Y,N,0.103,3.33667,4.76130664505945E-18,1.67,False,False,False,False,False,False,False,False,False,False
2063,22,H,6,SMU_1837,BsaI,Payload_1,Tag_150,Tag_159,,,,,,N,N,N,?,0.102,3.33667,4.8178041661545E-33,1.67,False,False,False,False,False,False,False,False,False,False
2064,22,A,7,SMU_1838,BsaI,Payload_1,Tag_39,Tag_145,,,,,,N,N,Y,N,0.105,6.67,1.98926009634567E-16,1.67,False,False,False,False,False,False,False,False,False,False
2085,22,F,9,SMU_1858,BsaI,Payload_1,Tag_140,Tag_159,,,,,,N,N,Y,N,0.115,7.92,3.77583656746712E-22,1.67,False,False,False,True,False,False,False,False,False,False
2086,22,G,9,SMU_1859,BsaI,Payload_1,Tag_6,Tag_85,,,,,,N,N,N,?,0.11,14.17,7.3715548959507E-25,1.67,False,False,False,True,False,False,False,False,False,False
2087,22,H,9,SMU_1860,BsaI,Payload_1,Tag_135,Tag_163,,,,,,N,N,N,Y,0.102,14.17,-1.95343526818571E-33,1.67,False,False,False,True,False,False,False,False,False,False
2155,23,D,6,SMU_1921,BbsI,Payload_3,Tag_27,Tag_152,,,,,,N,N,Y,N,0.108,11.66972,1.0323209952495E-21,1.66972,False,False,False,True,False,False,False,False,False,False
2180,23,E,9,SMU_1943,BsaI,Payload_1,Tag_57,Tag_99,,,,,,N,N,N,?,0.117,2.92,4.20284257245488E-14,1.66972,False,False,False,False,False,False,False,False,False,False
2186,23,C,10,SMU_1948,BsaI,Payload_1,Tag_54,Tag_192,,,,,,N,N,N,?,0.128,6.25306,9.56208538339925E-19,1.66972,False,False,False,False,False,False,False,False,False,False
2193,23,B,11,SMU_1955,BbsI,Payload_3,Tag_15,Tag_80,,,,,,N,N,Y,N,1.517,24.17,0.34892204755275,22.39972,False,False,True,True,True,False,False,False,False,False
2217,24,B,2,intergenic_425,BsaI,Payload_2,Tag_79,Tag_164,,,,,,N,N,,,0.105,2.08639,3.75292820976379E-19,1.66972,False,False,False,False,False,False,False,False,False,False
2230,24,G,3,SMU_1990,BsaI,Payload_1,Tag_73,Tag_172,,,,,,N,N,N,Y,0.111,9.58639,-4.45312851142609E-18,1.66972,False,False,False,True,False,False,False,False,False,False
2244,24,E,5,SMU_2000,BsaI,Payload_1,Tag_34,Tag_145,,,,,,N,N,N,?,0.116,16.67,1.87005250640303E-16,7.32972,False,False,False,True,False,True,False,False,False,False
2245,24,F,5,SMU_2001,BsaI,Payload_1,Tag_4,Tag_123,,,,,,N,N,N,Y,0.105,2.92,1.91318657235397E-20,1.66972,False,False,False,False,False,False,False,False,False,False
2246,24,G,5,SMU_2002,BsaI,Payload_1,Tag_15,Tag_22,,,,,,N,N,N,Y,0.119,2.08639,-4.76533883683368E-26,1.66972,False,False,False,False,False,False,False,False,False,False
2247,24,H,5,SMU_2003,BsaI,Payload_1,Tag_10,Tag_60,,,,,,N,N,N,?,0.9,24.16972,0.204414588308006,23.21972,False,False,True,True,True,False,False,False,False,False
2248,24,A,6,SMU_2003a,BsaI,Payload_1,Tag_95,Tag_145,SMu1819.1,24380346,SMU.2003a,VIMSS296649,1029195,N,N,Y,N,0.101,5.42,8.43820729745854E-16,1.66972,False,False,False,False,False,False,False,False,False,False
2249,24,B,6,SMU_2004,BsaI,Payload_1,Tag_18,Tag_136,,,,,,N,N,Y,N,0.121,2.92,-2.63964200991672E-24,1.66972,False,False,False,False,False,False,False,False,False,False
2250,24,C,6,SMU_2005,BsaI,Payload_1,Tag_3,Tag_186,,,,,,N,N,N,Y,0.104,3.33639,3.29730648703964E-28,1.66972,False,False,False,False,False,False,False,False,False,False
2252,24,E,6,SMU_2006,BsaI,Payload_1,Tag_23,Tag_83,,,,,,N,N,N,Y,0.114,8.33639,-1.11422646873989E-23,1.66972,False,False,False,True,False,False,False,False,False,False
2253,24,F,6,SMU_2007,BsaI,Payload_1,Tag_78,Tag_116,,,,,,N,N,Y,N,0.107,16.67,-9.81048802650797E-20,1.66972,False,False,False,True,False,False,False,False,False,False
2255,24,H,6,SMU_2008,BsaI,Payload_1,Tag_46,Tag_132,,,,,,N,N,N,?,0.097,3.75306,-2.46478277491535E-17,1.66972,False,False,False,False,False,False,False,False,False,False
2256,24,A,7,SMU_2009,BsaI,Payload_1,Tag_20,Tag_89,,,,,,N,N,N,Y,0.103,2.08639,-6.43543900354912E-25,1.66972,False,False,False,False,False,False,False,False,False,False
2257,24,B,7,SMU_2010,BsaI,Payload_1,Tag_22,Tag_50,,,,,,N,N,Y,N,0.111,10.41972,-9.11616852339317E-25,1.66972,False,False,False,True,False,False,False,False,False,False
2258,24,C,7,SMU_2011,BsaI,Payload_1,Tag_125,Tag_153,,,,,,N,N,Y,N,0.125,2.08639,3.08842143379593E-25,1.66972,False,False,False,False,False,False,False,False,False,False
2259,24,D,7,intergenic_434,BsaI,Payload_2,Tag_82,Tag_188,,,,,,N,N,,,0.104,2.08639,4.79589289032237E-24,1.66972,False,False,False,False,False,False,False,False,False,False
2260,24,E,7,SMU_2012,BsaI,Payload_1,Tag_120,Tag_133,,,,,,N,N,Y,N,0.104,8.33639,6.01096670187746E-29,1.66972,False,False,False,True,False,False,False,False,False,False
2262,24,G,7,SMU_2014,BsaI,Payload_1,Tag_13,Tag_84,,,,,,N,N,N,Y,0.109,5.83667,-1.28835877795835E-29,1.66972,False,False,False,False,False,False,False,False,False,False
2263,24,H,7,SMU_2015,BsaI,Payload_1,Tag_39,Tag_84,,,,,,N,N,N,Y,0.103,9.58639,-3.44254583518382E-21,1.66972,False,False,False,True,False,False,False,False,False,False
2264,24,A,8,SMU_2016,BsaI,Payload_1,Tag_111,Tag_118,,,,,,N,N,N,Y,0.111,2.08639,-1.90726630692056E-21,1.66972,False,False,False,False,False,False,False,False,False,False
2265,24,B,8,SMU_2017,BsaI,Payload_1,Tag_1,Tag_81,,,,,,N,N,N,?,0.109,2.08639,-2.38916709992338E-17,1.66972,False,False,False,False,False,False,False,False,False,False
2266,24,C,8,SMU_2018,BsaI,Payload_1,Tag_48,Tag_188,,,,,,N,N,N,Y,0.112,2.08639,1.49923870702225E-27,1.66972,False,False,False,False,False,False,False,False,False,False
2267,24,D,8,SMU_2019,BsaI,Payload_1,Tag_34,Tag_147,,,,,,N,N,Y,N,0.109,2.08639,-8.38346248050943E-16,1.66972,False,False,False,False,False,False,False,False,False,False
2268,24,E,8,SMU_2020,BsaI,Payload_1,Tag_103,Tag_157,,,,,,N,N,N,Y,0.118,16.25333,1.47022852266332E-22,1.66972,False,False,False,True,False,False,False,False,False,False
2269,24,F,8,SMU_2021,BsaI,Payload_1,Tag_80,Tag_153,,,,,,N,N,N,Y,0.109,9.58639,4.87102794553066E-21,1.66972,False,False,False,True,False,False,False,False,False,False
2270,24,G,8,SMU_2022,BsaI,Payload_1,Tag_37,Tag_133,,,,,,N,N,N,?,0.11,5.83667,-6.20346438088633E-17,1.66972,False,False,False,False,False,False,False,False,False,False
2271,24,H,8,SMU_2023c,BsaI,Payload_1,Tag_164,Tag_168,SMu1838,347750437,SMU.2023c,VIMSS296668,1029214,N,N,N,?,0.107,5.83667,-1.04768663332271E-14,1.66972,False,False,False,False,False,False,False,False,False,False
2272,24,A,9,SMU_2167,BsaI,Payload_1,Tag_83,Tag_114,,,,,,N,N,,,0.109,7.91972,-1.23728264162794E-16,1.66972,False,False,False,True,False,False,False,False,False,False
2273,24,B,9,SMU_2166,BsaI,Payload_1,Tag_146,Tag_157,,,,,,N,N,,,0.119,11.66972,-7.9955621652532E-40,1.66972,False,False,False,True,False,False,False,False,False,False
2274,24,C,9,SMU_2024c,BsaI,Payload_1,Tag_37,Tag_78,SMu1839,24380366,SMU.2024c,VIMSS296669,1029186,N,N,N,?,0.238,24.16972,0.0588253071165037,23.74972,False,False,False,True,False,False,False,False,False,False
2275,24,D,9,SMU_2025,BsaI,Payload_1,Tag_128,Tag_154,,,,,,N,N,N,?,0.334,24.16972,0.0979778381901299,23.74972,False,False,True,True,False,False,False,False,False,False
2277,24,F,9,SMU_2026c,BsaI,Payload_1,Tag_40,Tag_64,SMu1841,24380368,SMU.2026c,VIMSS296671,1029215,N,N,N,Y,0.106,2.08639,1.96793336202033E-20,1.66972,False,False,False,False,False,False,False,False,False,False
2278,24,G,9,intergenic_437,BsaI,Payload_2,Tag_63,Tag_114,,,,,,N,N,,,0.112,5.83667,-6.23813328853627E-22,1.66972,False,False,False,False,False,False,False,False,False,False
2285,24,F,10,SMU_2031,BsaI,Payload_1,Tag_121,Tag_126,,,,,,N,N,N,Y,0.116,3.75306,1.12476817101072E-22,1.66972,False,False,False,False,False,False,False,False,False,False
2286,24,G,10,SMU_2032,BsaI,Payload_1,Tag_56,Tag_135,,,,,,N,N,N,?,0.114,5.83667,3.30652943566975E-17,1.66972,False,False,False,False,False,False,False,False,False,False
2288,24,A,11,intergenic_440,BsaI,Payload_2,Tag_168,Tag_183,,,,,,N,N,,,0.118,22.08639,-1.14254653114131E-14,1.66972,False,False,False,True,False,False,False,False,False,False
2336,25,A,5,SMU_2078c,BsaI,Payload_1,Tag_53,Tag_123,SMu1886,24380413,SMU.2078c,VIMSS296716,1029249,N,N,Y,N,0.11,19.16972,2.44076017821916E-15,1.67,False,False,False,True,False,False,False,False,False,False
2337,25,B,5,SMU_2079c,BsaI,Payload_1,Tag_10,Tag_101,SMu1887,24380414,SMU.2079c,VIMSS296717,1029258,N,?,Y,N,1.673,20.42,0.332756381932108,16.11,False,False,True,True,True,True,False,False,True,True
2344,25,A,6,SMU_2085,BsaI,Payload_1,Tag_67,Tag_175,,,,,,N,N,Y,N,0.098,19.16972,-1.28663472191051E-25,1.67,False,False,False,True,False,False,False,False,False,False
2347,25,D,6,SMU_2088,BsaI,Payload_1,Tag_61,Tag_148,,,,,,N,N,Y,N,0.124,6.25306,5.48457397462824E-19,1.67,False,False,False,False,False,False,False,False,False,False
2353,25,B,7,SMU_2093,BsaI,Payload_1,Tag_167,Tag_190,,,,,,N,N,N,?,1.721,19.58639,0.338730236811935,8.14,False,False,True,True,True,True,False,False,True,True
2357,25,F,7,SMU_2096c,BsaI,Payload_1,Tag_69,Tag_179,SMu1902,24380429,SMU.2096c,VIMSS296732,1029275,Y,N,Y,N,1.725,21.25333,0.295089177898339,8.38,True,False,True,True,True,True,False,True,True,True
2358,25,G,7,intergenic_456,BsaI,Payload_2,Tag_137,Tag_178,,,,,,N,N,,,0.757,24.17,0.292637706014525,23.75,False,False,True,True,True,False,False,False,False,False
2360,25,A,8,SMU_2098,BsaI,Payload_2,Tag_140,Tag_150,SMu1904,24380431,SMU.2098,VIMSS296734,1029273,N,Y,N,Y,0.107,8.75306,2.3866690622517E-24,1.67,False,True,False,True,False,False,False,False,False,False
2400,26,A,1,SMU_2135c,BsaI,Payload_1,Tag_126,Tag_151,SMu1937,24380465,SMU.2135c,VIMSS296768,1029300,N,N,N,?,0.092,3.75306,-1.70103121042631E-21,1.67,False,False,False,False,False,False,False,False,False,False
2401,26,B,1,SMU_2136c,BsaI,Payload_1,Tag_6,Tag_93,SMu1938,24380466,SMU.2136c,VIMSS296769,1029311,N,N,N,Y,0.097,14.17,8.20358579048437E-29,1.67,False,False,False,True,False,False,False,False,False,False
2403,26,D,1,SMU_2138,BbsI,Payload_3,Tag_13,Tag_126,,,,,,N,N,N,Y,0.101,18.33639,6.45164369282849E-23,1.67,False,False,False,True,False,False,False,False,False,False
2404,26,E,1,SMU_2139c,BbsI,Payload_3,Tag_62,Tag_110,SMu1941,24380469,SMU.2139c,VIMSS296772,1029314,N,N,Y,N,0.113,18.33639,1.09999519857623E-20,1.67,False,False,False,True,False,False,False,False,False,False
2408,26,A,2,SMU_2143c,BsaI,Payload_1,Tag_90,Tag_152,SMu1945,24380473,SMU.2143c,VIMSS296776,1029315,N,N,N,Y,0.097,10.83667,-1.42616091522114E-17,1.67,False,False,False,True,False,False,False,False,False,False
2413,26,F,2,SMU_2149c,BbsI,Payload_3,Tag_57,Tag_157,SMu1949,24380477,SMU.2149c,VIMSS296780,1029326,Y,N,N,?,0.699,24.16972,0.184185125781586,23.75,True,False,True,True,True,False,False,False,True,True
2414,26,G,2,SMU_2150c,BsaI,Payload_1,Tag_53,Tag_132,SMu1950,24380478,SMU.2150c,VIMSS296781,1029324,Y,N,N,?,0.194,24.16972,0.0662620266573503,23.75,True,False,False,True,False,False,False,False,False,False
2415,26,H,2,SMU_2151,BsaI,Payload_1,Tag_145,Tag_189,,,,,,N,N,N,Y,0.1,14.17,-6.79588285302316E-22,1.67,False,False,False,True,False,False,False,False,False,False
2421,26,F,3,SMU_2157,BsaI,Payload_1,Tag_22,Tag_99,,,,,,N,N,N,?,0.108,14.58639,2.38754344106816E-17,1.67,False,False,False,True,False,False,False,False,False,False
2422,26,G,3,SMU_2158c,BsmBI/Esp3I,Payload_5,Tag_103,Tag_142,SMu1958,24380486,SMU.2158c,VIMSS296789,1029333,N,N,N,?,0.106,14.17,3.82549742775966E-24,1.67,False,False,False,True,False,False,False,False,False,False
2427,26,D,4,intergenic_466,BbsI,Payload_4,Tag_101,Tag_175,,,,,,N,N,,,0.106,18.33639,-1.04992453500983E-16,1.67,False,False,False,True,False,False,False,False,False,False
